token,condition_id,question,leg,entry_date,entry_price,res_date,outcome,volume,trade_return
80584188659728989976401390075910998615858756886040658458309838322015683173745,0xab9e5e0621918f6d4d8cb0430cef4d16e8d964e8c10cda60fcb48673e1e8476f,Will Kamala Harris win all 6 swing states?,yes,2024-10-27,0.11499999999999999,2024-11-05 12:00:00.000,0.0,4847379.862261,-1.0
72964978221398605522514751377428383911377976290846845653048953950250638951071,0x421bc1929df1429cf2cb94f80c1ce6a3ed0d1f0b7a2749b9890075f94eb549e9,"US x Iran permanent peace deal by May 26, 2026?",yes,2026-05-22,0.11499999999999999,2026-05-26 00:00:00.000,0.0,22930944.340371944,-1.0
8717238053971684305673538480906460309461104157416047071886876622775788196994,0x0f4d9792bdf45a5fa5f717cbe55d78107878854816374b2dd741f46062aba2b0,Will Iran close the Strait of Hormuz before July?,yes,2025-06-21,0.11499999999999999,2025-06-30 00:00:00.000,0.0,6088147.168028,-1.0
82855088893985825781350466813737280564000275725006328179621744619327480699369,0x4c5701bcde0b8fb7d7f48c8e9d20245a6caa58c61a77f981fad98f2bfa0b1bc7,US x Iran ceasefire by April 7?,yes,2026-03-29,0.11499999999999999,2026-04-07 00:00:00.000,1.0,173696184.17746878,7.695652173913045
31973687607106606328532719297320986653385741832896208360942101167750266344121,0xb41303fef1fad2465522ed3d9a0d26d7593733e3b567d7888b981056b33865df,Will Jake Paul vs. Mike Tyson have no official winner?,yes,2024-11-06,0.11499999999999999,2024-11-06 00:00:00.000,0.0,14968970.920633,-1.0
100959738883588056549629713272524015062919617765705425762311330028980363847537,0x8a38e9511fe17e13fa7c3fc65923983c22d4d494b69091fad0107637a7cd1e32,"US strikes Iran by February 23, 2026?",yes,2026-02-17,0.11499999999999999,2026-02-17 00:00:00.000,0.0,14022418.787406,-1.0
14043105760637709189447891018409043949145014678306461040633394405047072239189,0x4290a4aa43a0707f0f1193c73667074f2ef5ce8ab5d6fcdd4ca645bfe1528f03,"Will Bitcoin dip to $60,000 in March?",yes,2026-03-18,0.11499999999999999,2026-04-01 04:00:00.000,0.0,7334705.631073961,-1.0
89985317983195116196847912662733840736741033181969862249321821942712441807494,0x337e5c84b83679d5557acafcf78b5c5d4d932b9fcd7dfba7966249d64f0f0a0f,"Will Bitcoin reach $80,000 in March?",yes,2026-03-22,0.11499999999999999,2026-04-01 04:00:00.000,0.0,8681375.204627028,-1.0
111239697803361919523803068759725643725914563280609261384832780529311817077235,0x66b7ad48448f8846395b8df8edb5f20f99bed8e79928b1b9d2cf3a19d70dbdf8,Will Ghana win on 2026-06-23?,yes,2026-06-13,0.11499999999999999,2026-06-23 20:00:00.000,0.0,4603262.396210123,-1.0
26743053013371365007476551740114280533872198414218154821939946443052738700427,0xc5821602b440e61665dce5dcdc0fd20153864ba185d26a13e9be80fe98bb9e97,Fed decreases interest rates by 25 bps after May 2025 meeting?,yes,2025-04-27,0.11499999999999999,2025-05-07 12:00:00.000,0.0,21653201.774564,-1.0
92338023949892178944669766466918011858071833335063600591564160751176113496073,0xe546672750517f62c45a5a00067481981e62b9c20fa8220203232c9dc8fd2093,"Russia x Ukraine ceasefire by June 30, 2026?",yes,2026-04-30,0.11499999999999999,2026-06-30 00:00:00.000,1.0,60668118.31172506,7.695652173913045
5708561660601459805512817131601230493971589760294984590237789749933853841330,0x3c6bcb7da14ea576e5af25547dbd96f2bb24ac34e748e76aecff2ee9195dd1ac,US x Iran ceasefire by March 31?,yes,2026-03-18,0.11499999999999999,2026-03-18 00:00:00.000,0.0,44375995.32362798,-1.0
36741517184834776978822993844126807124693728431262390909298457205912928756142,0x87d9d0470879bb3b1ccb05e1ce06fc8f760c24a3dcb0dd677d42c4e95bbcd866,"Will Bitcoin dip to $85,000 by February 28, 2025?",yes,2025-02-17,0.11499999999999999,2025-02-28 12:00:00.000,1.0,4737626.787572,7.695652173913045
58226112641429592177575946488567042587635410397777837870529302512925944455428,0x72deaf5803ca40207a12937b90108334a75cff4ae0124c6b86ff743b28835375,Will Bitcoin reach $125k in May?,yes,2025-05-23,0.11549999999999999,2025-05-31 12:00:00.000,0.0,4863907.519751,-1.0
106557604717602113920600801749904879974434032145488421875350401168244254486067,0xa6468d69ef786a8ae325f9a7bda944fbea3984f3d8c6617ca321c804961999f9,Will the Denver Broncos win Super Bowl 2026?,yes,2026-01-16,0.11549999999999999,2026-02-08 12:00:00.000,0.0,9185427.806635,-1.0
17186228930277269925710685008112720110989575576784224613930645093956299392660,0x74da675b5e1363b2215f24f29a13c067ff00220e2ac884a0fac7a94a51aa016e,Will Jake Paul win his boxing match against Anthony Joshua?,yes,2025-12-15,0.11699999999999999,2025-12-19 00:00:00.000,0.0,26258664.60106,-1.0
31366799673776056456739452031364678959074439205493426909270800354853174527764,0xa1324f2f9d9bb179df84ba70d1d2785dc58f3bfcfe632038579c97e3eb07271d,Will Curtis Sliwa drop out?,yes,2025-10-25,0.11699999999999999,2025-11-03 00:00:00.000,0.0,5117965.090397,-1.0
71049853524333739156597726917603515961045695500750972072951572008071761456953,0x010f22e236433b0f889bbc9958f79a4b0644939650436fde7b9fbeab8bac84be,Will Silver (SI) hit (HIGH) $110 by end of January?,yes,2026-01-17,0.11699999999999999,2026-01-31 18:30:00.000,1.0,4566514.160157,7.547008547008547
41976020466050148414873367869098585225252695563679099592668981438632982042468,0x3aeaddfa5c56f561a169d75df4670345bd9f4547c8ebcae6a32adc95831788e4,Will Nicușor Dan win by 6–12%?,yes,2025-05-15,0.119,2025-05-18 12:00:00.000,1.0,6494331.727631,7.4033613445378155
88735821972129906164249182027715270538559976912140139667598209541927628533669,0xfcb031253ecf0d6b9f75e3630dee3033ab6c8ee9cce0a3e47285b0d15d717b32,2024 presidential election: Democrats win by 65-104,yes,2024-11-01,0.1195,2024-11-04 12:00:00.000,0.0,5777360.064778,-1.0
16571355100327104454501190118689337347118543324830329817599252230759175472329,0x80b4f6ca982ba1ff550316f725193f5f29761bf65770e37f11fa4b9736f1f7c1,Will the Commanders win Super Bowl 2025?,yes,2025-01-21,0.1195,2025-02-09 12:00:00.000,0.0,30528260.8240941,-1.0
7317570394658929543950187060522864400071290481021499158014297549243573640501,0x575e86314d77231f25c16834b4f501221f215399a79fa6f5760b0a1eb7f1e5d3,"Starmer out by May 15, 2026?",yes,2026-05-07,0.1215,2026-06-30 12:00:00.000,0.0,5725155.735899027,-1.0
22371179586988554835990556118520194783725046132579845834642380817963855370367,0x2d653b2987ba4a2ab6858d39aab560651a868b15f41322153caa28fe21dc29d7,Lighter market cap (FDV) >$6B one day after launch?,yes,2025-12-23,0.122,2025-12-31 00:00:00.000,0.0,4549134.775324,-1.0
51232298620598808211128525927309438802348162042910033094563587361673541000756,0x95534417f10863c4b7e4bd71c070fdc6c0b0c25b6fd10f87a3142f66dc00e835,Will Han Duck-soo be the People's Power Party candidate for president?,yes,2025-04-30,0.123,2025-06-03 12:00:00.000,0.0,23780140.489083,-1.0
112937628087331697317065233168528083229287804207100901534711974468554098083004,0x5a200d7d560169d60dc82cd16bb14c16f36f029fdf609dcb92d06a554f9f0fe1,Iran x Israel/US conflict ends by March 31?,yes,2026-03-24,0.124,2026-03-31 00:00:00.000,0.0,5162924.802599977,-1.0
92373800853975207163715439849233105963580357686874848773967900936113195244769,0x21454470816337a6dadbea2140070a57ec40146b8e65bba2fbf8e4216ea6f0a1,Will Cabo Verde win on 2026-06-21?,yes,2026-06-12,0.125,2026-06-21 22:00:00.000,0.0,6128822.795865936,-1.0
82217519770356329016575074180915423709787654078325574175371380456084152665514,0xab66a7d5745fc4da8a30a67665ee1de894b740644e643a6c6ec39b17212e4df5,Will Israel invade Lebanon in September?,yes,2024-09-29,0.125,2024-09-30 12:00:00.000,0.0,13817736.165943,-1.0
99386075280254527148064635673463087863170499896517089212987524610555920898232,0xc09535a2f39877de8b488263bcb271868e36a55d21bc25ba4106ec0f14b9754b,Will Anca Alexandrescu be the next Mayor of Bucharest?,yes,2025-12-02,0.125,2025-12-07 00:00:00.000,0.0,4254747.84056,-1.0
22119000719681531437948032382989063388011227465477033236689483589000306519260,0xe1c67f75aac5b10dc28f1a2fbb79b079fc7f7320abfbd6a950a50c372979569b,"US strikes Iran by February 20, 2026?",yes,2026-02-11,0.125,2026-02-11 00:00:00.000,0.0,18810054.309004,-1.0
25714007960293389110960044475283546872601238755063051359394740854408462452120,0x3733a1b647e7364095736ab0966465d896a84cf3b6bc1695ca1f26c3239b3868,"MicroStrategy sells any Bitcoin by May 31, 2026?",yes,2026-05-25,0.125,2026-07-01 04:00:00.000,0.0,375813104.55575246,-1.0
12984464721928974901008319473515842286719090811280039836128333307015059841267,0xcbd8b18d2be8101ca0f467e0840adcc52381c03fde07884c4b1ec0ae8356e0ed,Will Ben Carson win the 2024 Republican VP nomination?,yes,2024-07-06,0.125,2024-09-05 12:00:00.000,0.0,4993587.5,-1.0
113257124005600784096298443691360349241514955570631886753683004295807824352982,0x6452c3d3e25f381ce39e9b7ffb06cf9d7a7cf1cc6c13044c2403c4606b77e5f8,Will Real Madrid win La Liga?,yes,2025-05-06,0.125,2025-05-25 12:00:00.000,0.0,5039821.548948,-1.0
61327632403367261314832668259215553263335602377997174130320561710666270266066,0x6c690bec3395d02419c4ab3fefbdcff6bc8e589eccc49a4d8d62cf51912e56d6,MSFT shareholders vote for Bitcoin investment? ,yes,2024-12-01,0.125,2024-12-10 12:00:00.000,0.0,7603059.085456,-1.0
52859417050735918868656908741603454505096049718734443404219679209972083783955,0x3d16ed6f91ad7d3ffb1633e792a6b5595cbd30cf8a9f63883ade9e6e97c8bdc8,US x Venezuela military engagement by October 31?,yes,2025-10-23,0.125,2025-10-31 00:00:00.000,0.0,6816571.45939,-1.0
85225218797069028563094667600602567742144512287368267123804068392749681585320,0x301b154251f874fe66587efb5131bde608022e3816decc893051f6986da34f4f,Was Milei hacked?,yes,2025-02-15,0.125,2025-02-16 12:00:00.000,0.0,8660155.482632,-1.0
61787348406499986782646363055725095898833747257297648934416629223035862820857,0xa201124f1421c39673f834dc55f82560d3b7734772254f9e72fcb35fe441d41f,Will T1 win LoL Worlds 2025?,yes,2025-10-30,0.125,2025-11-09 00:00:00.000,1.0,7753176.610305,7.0
80746058984644290629624903019922696017323803605256698757445938534814122585786,0x58f4542341fcc66a2197877b7487ebe901b689ec42bcdbb0a070f5536d91459e,No change in Fed interest rates after December 2025 meeting?,yes,2025-11-30,0.125,2025-12-10 00:00:00.000,0.0,44523455.111481,-1.0
62374557612691330043510053829591470998236327248924987579815802826988260253261,0x0fb006e0c06caa4db12f7e30ec8c2483d658f83eb57b2ee8eb478e39beca3dfd,Will Ivan Cepeda Castro win the 2026 Colombian presidential election?,yes,2026-06-14,0.125,2026-06-21 14:00:00.000,0.0,7331927.18613499,-1.0
86498068750018438192524977941980476748299785729870940867089250086714498791178,0x2c3dce8515854f167dc523745a6b9d98d22ec9266d9f4921f62fd3e4bf1cfa1b,U.S. anti-cartel strike/operation on foreign soil by December 31?,yes,2025-12-24,0.125,2025-12-31 00:00:00.000,1.0,6161817.701307,7.0
39199930181061027002976945656289590914091865583643541107948177704448092689848,0xcb06319aa9e029904c93c1df7d10b7ce7d6aab2b25b8f661e0cf57ea048a1567,Will Atletico Madrid win the 2025–26 Champions League?,yes,2026-04-26,0.126,2026-05-31 00:00:00.000,0.0,24660057.10849773,-1.0
72685162394098505217895638060393901041260225434938300730127268362092284806692,0xc40cbb2d7f5d2c43c624bd5b1d0b18cd3d0682b3937363ec7c1ad1d13bee107e,Will Andrew Cuomo win the 2025 NYC mayoral election?,yes,2025-10-29,0.1265,2025-11-04 12:00:00.000,0.0,48755937.180665,-1.0
59266083370178875282124191940686913388686921997545132180129524954487833756236,0xea17b1284d10617a57f910b2ea63bdef481b1724a4b899d454ff104bea67b657,Will d4vd be the #1 searched person on Google this year?,yes,2025-12-04,0.1265,2025-12-31 00:00:00.000,1.0,13950282.417654,6.905138339920948
2524866258201703875345714303520627683687425586066606325407691453627204155882,0xd39905267d79b715f078279ef41f311b791c6e2c7361fea38011492b632212ef,"Iran agrees to surrender enriched uranium stockpile by May 31, 2026?",yes,2026-05-25,0.127,2026-05-31 00:00:00.000,0.0,5030217.856878972,-1.0
91932832596060744099888677327122616645772550393074504705362648525145533535677,0x475e0fd32b211c0cfe6755638efceba2373d01a7224c7750f77f978db104f639,2024 presidential election: GOP wins by 105-154,yes,2024-10-31,0.128,2024-11-04 12:00:00.000,0.0,6473740.733323,-1.0
72188521528281725530941480263471548998870917094570869557644274272141820605818,0x052d57cb01437fefba9bef4c0fd06c4cd97acd628d193697bbd11f6c8bd62d68,Israel x Hamas ceasefire before July?,yes,2025-06-25,0.1295,2025-06-30 12:00:00.000,0.0,6106878.070705,-1.0
40486845757649539115541074089071083804261584217856121899380374870077656913924,0x71da2bbc04a7eae0d8ef739c17025d85917c0ea7db07646b6400a4f6ccb9f304,No change in Fed interest rates after December 2024 meeting?,yes,2024-12-08,0.13,2024-12-18 12:00:00.000,0.0,7400313.75189,-1.0
108294418470154331012315576418925896822555088973525283627907335955315114276930,0x7a461888f0011b1730d74422388d76626b800033eb10a8fff4643984fb9f8806,Will Donald Trump be the #1 searched person on Google this year?,yes,2025-11-24,0.13,2025-12-31 00:00:00.000,0.0,10483734.021399,-1.0
38900961827750672511506736913942615589564036575562991041335087415347347796043,0x1f37446953386f655a6032c9a51c9cc552efa4c1b61c456bd40e1353423d7405,Will Bitcoin hit $100k today?,yes,2024-11-21,0.13,2024-11-22 12:00:00.000,0.0,9846390.507191,-1.0
15324028873648377759960334021292105255512294266676635600320628238100567938015,0x393f8148b0b67bcf945fdd07988c771aacb363d589d9a1be7fd58f5261ce2f8a,"Will Ethereum reach $3,750 in November?",yes,2024-11-21,0.13,2024-11-30 12:00:00.000,0.0,6198332.729911,-1.0
98951343420969493497594761179562691809954416596888138302255086663562042936451,0x13e1cc703a120883a709d3bb29707097952845d61ca6793ea2b4328bae2a7451,Will the Boston Celtics win the 2026 NBA Finals?,yes,2026-04-23,0.1305,2026-07-01 00:00:00.000,0.0,13369252.460822184,-1.0
82294265279517788069388087838037305194656998172027244775425123449776048199682,0x7382a5e41b0fec7ba5fd4d62191fc1cf4504d3768970c46d4c9185615c416872,Will Greece win Eurovision 2026?,yes,2026-05-07,0.1305,2026-05-16 00:00:00.000,0.0,4876393.435678006,-1.0
70700057183383598906691442221231569482859652786078566590114262794666826152942,0xbcbe59b228605e5a7c53123ff56e8facc0b6021a186738e3cc536ebc70875ca8,Will Israel or the US target an Iranian nuclear facility?,yes,2026-02-22,0.1315,2026-02-28 00:00:00.000,1.0,5031421.008729,6.604562737642585
35768725149562192699070006303662567010406472338668143689111965491738000793190,0x260fd9d6b10746909a26c2af7a68b409f757c95a07dc57ddd480774a36c8399b,Will Fed cut interest rates 3 times in 2024?,yes,2024-12-08,0.1325,2024-12-30 12:00:00.000,0.0,8337156.91915808,-1.0
5291002486403963698456394956934053310121036253546476549622050243362322115551,0xd9933a54c518e773050255ea9dba01a71e1a41f49311ed078ae4a6f7e76b1625,Iran closes its airspace by June 15?,yes,2026-06-02,0.1335,2026-06-15 00:00:00.000,1.0,4863883.8464060025,6.49063670411985
67399009651248931128484970624141355422398090617680818427428637927246754082167,0xc185f6ce2c105d6e08c258a8b222ed9091191f28a011faec54abff188ac49dae,"Will Bitcoin reach $85,000 in April?",yes,2026-04-23,0.1345,2026-05-01 04:00:00.000,0.0,4603121.743678982,-1.0
99693453180573360817239647658551491302597637631928074955157125575801041271704,0x2a3a29b57597777e5d2941c419716b02a7b8c43b5c19c4ac746ae2d9c720cbe1,No change in Fed interest rates after 2024 November meeting?,yes,2024-10-28,0.135,2024-11-07 12:00:00.000,0.0,7995206.758932,-1.0
4535122699075910617296689739209052182591729434840370870460954445200030058884,0x4befb52f7cd2b606c63731ad74e677325ff0ed0f48f1104552a34f0f54619ea3,Kharg Island no longer under Iranian control by March 31?,yes,2026-03-22,0.135,2026-03-31 23:55:00.000,0.0,7792977.976447833,-1.0
10355316169421062771540371697837923442956106006258739802114788264214901200573,0xbbc6689d0f6d57ea42168836712237c7308b3e0118c8914d31b6126d0f3254c5,"US x Iran permanent peace deal by April 22, 2026?",yes,2026-04-09,0.135,2026-04-22 00:00:00.000,0.0,26051734.516940523,-1.0
88613172803544318200496156596909968959424174365708473463931555296257475886634,0xac1b6017f9447f21dfd69829b5d7b084aef5893f7ddd6abdca8d95f40238f398,Will Tesla launch a driverless Robotaxi service before July?,yes,2025-06-25,0.135,2025-06-30 12:00:00.000,0.0,11890598.366776,-1.0
40785716512154576515459243689202568309525193875518923120378208451954796944952,0xb3ebf217cf2f393a66030c072b04b893268506923e01b23f1bcf3504c3d319c2,Iran Strike on Israel by February 28?,yes,2026-02-18,0.135,2026-02-28 00:00:00.000,1.0,5006328.70815,6.4074074074074066
97799548617883562371099987524353846715161843398499100552568275384882002822021,0x6aa39e488afd5dd8e1cd995258c28c3c485dbc4d467d4eb4d94fc6f30e172833,Will Trump talk to Xi Jinping in March?,yes,2026-03-23,0.135,2026-03-31 00:00:00.000,0.0,12358578.449661002,-1.0
68110647781535190797837703927589470479832774174814667833732459898847586979826,0xc5c075c77d2b8a98606097f5e42c3e907a66debf4a4058131dc0160235fa8fed,Will Senegal win on 2026-06-16?,yes,2026-06-06,0.135,2026-06-16 19:00:00.000,0.0,6158854.936832067,-1.0
113967255285729983096369270222893793194300185054195401492031449617986822928022,0xb02e8bc0b915c7d6fc79363f84ca301edeb3c5cd7a7c30cf9517cb4a49a96e35,"US strikes Iran by February 13, 2026?",yes,2026-02-05,0.135,2026-02-05 00:00:00.000,0.0,15146244.148657,-1.0
108404583612412017900991614858319938451930820299691195982097842688880737648604,0x2cbfefb1c7f083b083bbc123b164c05fc13a9baf298063e9570fceb0ff1742a7,Trump announces end of military operations against Iran by March 31st?,yes,2026-03-18,0.135,2026-03-31 23:55:00.000,0.0,5173901.85190596,-1.0
108315368637387262892957153811435904912510274825529229627147648105187493645849,0xaec9b992e0d877c321c7789af5d6fb64ad5e339714fb1000e1e97bf14159ea1a,Will Saudi Arabia win on 2026-06-15?,yes,2026-06-06,0.135,2026-06-15 22:00:00.000,0.0,4500045.903108995,-1.0
61063847007915444342759642072603125875625873051163366008032163898248405257870,0xbf8d3c113339a9212ca0f263aede776db4a34762aedc006f70a8703215954863,Will Salvador Nasralla win the 2025 Honduras presidential election?,yes,2025-12-20,0.1375,2025-12-20 00:00:00.000,0.0,8185435.249886,-1.0
106421420997567331154928145134345171536002132387398066094504839176677088790706,0x1b2b69401b202d313f8909800ca7e5b1c631de6782d0b74e7cc827e1873abfb0,Khamenei out as Supreme Leader of Iran by June 30?,yes,2025-06-21,0.1395,2025-06-30 12:00:00.000,0.0,8130895.805353,-1.0
16089502285715435437562615795573134003254593059489358511668863095586726453790,0x006ee68a0b2273785450167ca50b8d27f2149946ac513fde4e86765e53e35d52,Israeli forces enters Lebanon in September?,yes,2024-09-24,0.14,2024-09-30 12:00:00.000,1.0,10886668.249385,6.142857142857142
111977898551602011660195806458348931912849013753262334814342962907278475615442,0xe5535e41e78edb730150ac1a497fbef7cef536022168771cb51a6b702705ebb1,"US strikes Iran by February 24, 2026?",yes,2026-02-17,0.14,2026-02-17 00:00:00.000,0.0,16942273.879883,-1.0
51488901526730069771868285104742328410384372749069959905403041328868803754709,0x2865bc483dd523f4a36eb961f7467c8635ee9a13f39748bad55f645ce1f61512,Trump declassifies UFO files in 2025?,yes,2025-11-30,0.14,2025-12-31 12:00:00.000,1.0,16680240.903723,6.142857142857142
70600361638677588796777424567218334032905836716539802937518727902043802064967,0x825979da04e73c1f0df28132de975b19a53b54faf7e672e822aa10c9031c1201,Israel military action against Iraq before November?,yes,2024-10-20,0.14,2024-10-31 12:00:00.000,1.0,27780153.857752,6.142857142857142
11928031020017926253137048266138060552390028298132003645967202754777540403459,0x78e20dcb15d578061a6df0c5014d66cc21244bad6848336f3513493c65cf09c1,"2024 Balance of Power: R Prez, R Senate, D House",yes,2024-11-04,0.14,2024-11-05 12:00:00.000,0.0,9322470.30561,-1.0
27338537769277492800208867034767005297800264460304054658171050325198222001675,0x952e8d6dcd67c7d28720491a798e96a2729a57598cb04b4de6f6c2e6f75fd12b,"Will Bitcoin reach $90,000 in November?",yes,2024-11-03,0.14,2024-11-30 12:00:00.000,1.0,6310335.340742,6.142857142857142
1342281404811549450916521664559244124007207828802443851099020199246273956695,0x76a213c1f24dd30025a9f20355341a7a0fefcf1499b7c015ebd8493f55794d7a,"US strikes Iran by January 26, 2026?",yes,2026-01-23,0.14,2026-01-31 00:00:00.000,0.0,6908537.995966,-1.0
600941350809213734051490659961341421090269400088670222262461051922237189620,0x51c5e5e7fb2afce5f9fb3239bbd002542ab7ff567ec7656b052173bdffb3051a,Will Connecticut win the 2026 NCAA Tournament?,yes,2026-03-30,0.14400000000000002,2026-04-04 00:00:00.000,0.0,4218808.458640993,-1.0
77290004420469807303121418983410594259783349435877463527461916026337527709766,0x57f90c89879a5b5e69fad9c2a261fa6f44f3653001aa3a02446aed92aaff21bf,Will Tim Walz be the 2024 Democratic VP nominee?,yes,2024-07-28,0.14400000000000002,2024-08-22 12:00:00.000,1.0,12902914.06,5.944444444444444
72387266160731568407931217212970384645889453148307103504977225646121486508046,0x7eceae72d7d7b3e175fa872c728526e6fec4714288a4bda91fe818e298e69a6f,Will WTI Crude Oil (WTI) hit (HIGH) $120 in April?,yes,2026-04-12,0.14500000000000002,2026-04-30 00:00:00.000,0.0,6705468.248177978,-1.0
65899342545197974464674790375677332783836387984276968232607993321656475710546,0x0e73cc6c999f4fc1e3692905fc99fe7eb98beb16a284c4be762e3e64c42d1544,Will the Ravens win Super Bowl 2025?,yes,2025-01-10,0.14500000000000002,2025-02-09 12:00:00.000,0.0,6399020.27254501,-1.0
69346400964404183285488689638264340789910324753548562565735153576318942751353,0x6747bae2269c348786d0c0c0f4286ac006f13f16325d4dcbab954b46de029f19,Clavicular pregnancy in 2026?,yes,2026-04-22,0.14500000000000002,2026-12-31 00:00:00.000,1.0,13934862.960998023,5.896551724137931
18090371995005962964870770014239431407955356239628344359330584802814169400874,0x68fbeb8d823552abf9d35f3ebdb8619a1a1d51b650da9101be62f09308fd18d2,US announces new Iran agreement/ceasefire extension by June 13?,yes,2026-06-12,0.14500000000000002,2026-06-13 00:00:00.000,0.0,8715169.978520965,-1.0
56618826743104010959172273659413209775316700999254592964223431451553591299446,0x05a303645ac39405969df3786b6e33c74ec3be9e1779adba11e619a10d1feab0,Will Haiti win on 2026-06-13?,yes,2026-06-04,0.14500000000000002,2026-06-14 01:00:00.000,0.0,4799390.769881002,-1.0
24918067747661759048720135607687934209172945708698786072564741153847301974566,0x580adc1327de9bf7c179ef5aaffa3377bb5cb252b7d6390b027172d43fd6f993,"Maduro out by January 31, 2026?",yes,2025-12-24,0.14500000000000002,2026-01-31 12:00:00.000,1.0,10966928.525521,5.896551724137931
36012711478417072712158480953248378662079539119761324779218525992714494571029,0x36486ce8c3fa43e8f3c3c030fb1e9dd90d25304acedb008f5663ddcd528b9565,Will the HBO documentary identify Adam Back as Satoshi?,yes,2024-10-06,0.14550000000000002,2024-10-15 12:00:00.000,0.0,7341786.79342,-1.0
25143473975747606484038304917293813549571262015788668262095587119656373441253,0xf4472853ab134236dbfe4cd5f83fcbc60f62767b2a474a1c0b0ed3190d813084,Will the Minnesota Timberwolves win the 2025 NBA Finals?,yes,2025-05-19,0.14650000000000002,2025-06-23 12:00:00.000,0.0,11741770.864215,-1.0
5904694069529905826680225678119990013628860098514322777023141327768111791078,0xd86a816093fcd0a0e1ca440bc5ce199bd3c5a8d6139e044b076958164f8c5423,"US x Iran permanent peace deal by June 15, 2026?",yes,2026-06-12,0.14650000000000002,2026-06-15 00:00:00.000,1.0,177370818.43892464,5.8259385665529
14267538980137110421191387193722539487429597237101323965378858505860910155943,0xa56ac5f70b0a4ac821cfe4ac8ddce319633aef33063546b55b0ad7da3325f207,Will Oscar Piastri be the 2025 Drivers Champion?,yes,2025-11-30,0.14650000000000002,2025-12-07 12:00:00.000,0.0,7895976.526057,-1.0
99701940500121727292418397429817615595883615255368351271990294980806258260391,0x036f32b7b18291ff94d09f0c11830d8b839aafd0148e644207be97a4f9bd5a8a,U.S. forces seize another oil tanker by April 30?,yes,2026-04-09,0.15000000000000002,2026-04-30 00:00:00.000,1.0,5356054.3798760045,5.666666666666666
2901186071822462930731294794067546493320718410742503903635387157619970575130,0x168959e2c7e997109d9bb7b6dd4c51d8a4f4fb0d8a65eb2b034d29e1240b15e1,"US strikes Iran by February 25, 2026?",yes,2026-02-17,0.15000000000000002,2026-02-17 00:00:00.000,0.0,10517388.653279,-1.0
