token,condition_id,question,entry_date,entry_price,res_date,outcome,volume,trade_return
61063847007915444342759642072603125875625873051163366008032163898248405257870,0xbf8d3c113339a9212ca0f263aede776db4a34762aedc006f70a8703215954863,Will Salvador Nasralla win the 2025 Honduras presidential election?,2025-12-20,0.1375,2025-12-20 00:00:00.000,0.0,8185435.249886,-1.0
106421420997567331154928145134345171536002132387398066094504839176677088790706,0x1b2b69401b202d313f8909800ca7e5b1c631de6782d0b74e7cc827e1873abfb0,Khamenei out as Supreme Leader of Iran by June 30?,2025-06-21,0.1395,2025-06-30 12:00:00.000,0.0,8130895.805353,-1.0
16089502285715435437562615795573134003254593059489358511668863095586726453790,0x006ee68a0b2273785450167ca50b8d27f2149946ac513fde4e86765e53e35d52,Israeli forces enters Lebanon in September?,2024-09-24,0.14,2024-09-30 12:00:00.000,1.0,10886668.249385,6.142857142857142
113612877323423658909275002980526144749213135301890940162044238784095239141867,0x434719e5e807306706d17205f2bc15e4901184084c4e8ea472127f47a365bbdf,Timberwolves vs. Spurs,2026-05-02,0.14,2026-05-04 04:00:00.000,1.0,7456893.715623169,6.142857142857142
70600361638677588796777424567218334032905836716539802937518727902043802064967,0x825979da04e73c1f0df28132de975b19a53b54faf7e672e822aa10c9031c1201,Israel military action against Iraq before November?,2024-10-20,0.14,2024-10-31 12:00:00.000,1.0,27780153.857752,6.142857142857142
11928031020017926253137048266138060552390028298132003645967202754777540403459,0x78e20dcb15d578061a6df0c5014d66cc21244bad6848336f3513493c65cf09c1,"2024 Balance of Power: R Prez, R Senate, D House",2024-11-04,0.14,2024-11-05 12:00:00.000,0.0,9322470.30561,-1.0
51488901526730069771868285104742328410384372749069959905403041328868803754709,0x2865bc483dd523f4a36eb961f7467c8635ee9a13f39748bad55f645ce1f61512,Trump declassifies UFO files in 2025?,2025-11-30,0.14,2025-12-31 12:00:00.000,1.0,16680240.903723,6.142857142857142
111977898551602011660195806458348931912849013753262334814342962907278475615442,0xe5535e41e78edb730150ac1a497fbef7cef536022168771cb51a6b702705ebb1,"US strikes Iran by February 24, 2026?",2026-02-17,0.14,2026-02-17 00:00:00.000,0.0,16942273.879883,-1.0
96979338494962193212613522594566370425243824194860710731540536139331123604442,0x65f204a8ebbaa472d668cc4fdbe4dd45249405a7e0acea43b7930a216e5bfdc7,Will Trump visit China by May 15?,2026-05-03,0.14,2026-05-03 00:00:00.000,0.0,15068494.055106035,-1.0
1342281404811549450916521664559244124007207828802443851099020199246273956695,0x76a213c1f24dd30025a9f20355341a7a0fefcf1499b7c015ebd8493f55794d7a,"US strikes Iran by January 26, 2026?",2026-01-23,0.14,2026-01-31 00:00:00.000,0.0,6908537.995966,-1.0
91322539618496462104602169253723306824929529431162103438316370898325120431628,0xaeb190c9a31c5e7f8ac193393ab05e55a9de86f0a945aac59feac0576aa86fc8,Will Nasry Juan Asfura Zablah win the 2025 Honduras presidential election?,2025-12-20,0.14200000000000002,2025-12-20 00:00:00.000,0.0,7902409.57029,-1.0
77290004420469807303121418983410594259783349435877463527461916026337527709766,0x57f90c89879a5b5e69fad9c2a261fa6f44f3653001aa3a02446aed92aaff21bf,Will Tim Walz be the 2024 Democratic VP nominee?,2024-07-28,0.14400000000000002,2024-08-22 12:00:00.000,1.0,12902914.06,5.944444444444444
24918067747661759048720135607687934209172945708698786072564741153847301974566,0x580adc1327de9bf7c179ef5aaffa3377bb5cb252b7d6390b027172d43fd6f993,"Maduro out by January 31, 2026?",2025-12-24,0.14500000000000002,2026-01-31 12:00:00.000,1.0,10966928.525521,5.896551724137931
79553968714861287125371173419763227479205479532937949925802161725185793021612,0x9f41a3e4a2ef548cf207c22a48dbaf73e28dda5ec014c145217f428aaf3769e3,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-07,0.14500000000000002,2025-09-17 12:00:00.000,0.0,36329925.673244,-1.0
69346400964404183285488689638264340789910324753548562565735153576318942751353,0x6747bae2269c348786d0c0c0f4286ac006f13f16325d4dcbab954b46de029f19,Clavicular pregnancy in 2026?,2026-04-22,0.14500000000000002,2026-12-31 00:00:00.000,1.0,13934862.960998023,5.896551724137931
56978866525815787567261461849474333183096721373060706985746553948370237095564,0x29d15cd3baca180265c9ef079eb49716ee9c768159a9294b1cced875ca47af6f,LoL: Gen.G vs KT Rolster (BO5),2025-10-30,0.14500000000000002,2025-11-01 13:00:00.000,1.0,11455565.821985,5.896551724137931
104624982332232121674504890797949153940036716358905787410119507343081224145324,0xa11a9c66032cbe8c607bf1b21591f65dfee9d5eb65d73cc8ad5009c1f9826fa3,Fed decreases interest rates by 25 bps after December 2024 meeting?,2024-12-08,0.14500000000000002,2024-12-18 12:00:00.000,0.0,7490697.06615098,-1.0
18090371995005962964870770014239431407955356239628344359330584802814169400874,0x68fbeb8d823552abf9d35f3ebdb8619a1a1d51b650da9101be62f09308fd18d2,US announces new Iran agreement/ceasefire extension by June 13?,2026-06-12,0.14500000000000002,2026-06-13 00:00:00.000,0.0,8715169.978520965,-1.0
72387266160731568407931217212970384645889453148307103504977225646121486508046,0x7eceae72d7d7b3e175fa872c728526e6fec4714288a4bda91fe818e298e69a6f,Will WTI Crude Oil (WTI) hit (HIGH) $120 in April?,2026-04-12,0.14500000000000002,2026-04-30 00:00:00.000,0.0,6705468.248177978,-1.0
36012711478417072712158480953248378662079539119761324779218525992714494571029,0x36486ce8c3fa43e8f3c3c030fb1e9dd90d25304acedb008f5663ddcd528b9565,Will the HBO documentary identify Adam Back as Satoshi?,2024-10-06,0.14550000000000002,2024-10-15 12:00:00.000,0.0,7341786.79342,-1.0
14267538980137110421191387193722539487429597237101323965378858505860910155943,0xa56ac5f70b0a4ac821cfe4ac8ddce319633aef33063546b55b0ad7da3325f207,Will Oscar Piastri be the 2025 Drivers Champion?,2025-11-30,0.14650000000000002,2025-12-07 12:00:00.000,0.0,7895976.526057,-1.0
25143473975747606484038304917293813549571262015788668262095587119656373441253,0xf4472853ab134236dbfe4cd5f83fcbc60f62767b2a474a1c0b0ed3190d813084,Will the Minnesota Timberwolves win the 2025 NBA Finals?,2025-05-19,0.14650000000000002,2025-06-23 12:00:00.000,0.0,11741770.864215,-1.0
5904694069529905826680225678119990013628860098514322777023141327768111791078,0xd86a816093fcd0a0e1ca440bc5ce199bd3c5a8d6139e044b076958164f8c5423,"US x Iran permanent peace deal by June 15, 2026?",2026-06-12,0.14650000000000002,2026-06-15 00:00:00.000,1.0,177370818.43892464,5.8259385665529
2901186071822462930731294794067546493320718410742503903635387157619970575130,0x168959e2c7e997109d9bb7b6dd4c51d8a4f4fb0d8a65eb2b034d29e1240b15e1,"US strikes Iran by February 25, 2026?",2026-02-17,0.15000000000000002,2026-02-17 00:00:00.000,0.0,10517388.653279,-1.0
37577096624128527959712094612844989904882494499346092147576076639415253872680,0xb803598e76d5fb6841e1f4dec4adc2e6f43fab996eb2a552f9cccfc5938b15cb,Will Bitcoin hit $100k in November?,2024-11-22,0.15000000000000002,2024-11-30 12:00:00.000,1.0,28587434.430255,5.666666666666666
107390049390358131192470382018885046753276046579323899532999151577054727204097,0x2a9c818392b7e213bebe13ef773d2ecfe637221dbe04c4b9f47a3ce890f1cf4c,2024 presidential election: GOP wins by 35-64,2024-10-31,0.15000000000000002,2024-11-04 12:00:00.000,0.0,6753406.418423,-1.0
10543796747987526217726719445503113036676541789761379932363198740436075720933,0xeb52004d81a0458910b98afbab213f85e488d0046a2241ab5e70c7b3aa2dee23,Will the Bills win Super Bowl 2025?,2025-01-17,0.152,2025-02-09 12:00:00.000,0.0,8862284.68531611,-1.0
13915055435514613243852168138681461859212910618780770510822006415287098023903,0xbfe5dd0ac5320447e48b1944366025ba23b1f7cd69ff55e6ec3f4c3c57c26dd6,Trail Blazers vs. Spurs,2026-04-16,0.155,2026-04-22 00:00:00.000,1.0,7439938.066077015,5.451612903225807
12969318009896256868991936292041530205133046865883986806178061233542533741974,0x680efda99a9c43cae7a318972ec3156a6b100b48a43d12478bcbcea85eb58ed7,"US strikes Iran by February 26, 2026?",2026-02-17,0.155,2026-02-17 00:00:00.000,0.0,14489547.184748,-1.0
3642309182816755995211647069086230404892359515361325090555875625429003317932,0xb3af306795f672a0bcaf4bd529ffa8343e88949bc74b098ccd2a0238ce676cd3,Will the New York Knicks win the 2025 NBA Finals?,2025-05-22,0.1575,2025-06-23 12:00:00.000,0.0,9626994.082908,-1.0
22817054741590785607960221324844057903234740985452007938232760073276442663,0x027eeeaba097b5f3b166eace64668b2e6b327acc7c6b314ae5f03b33b51425e7,Will Mikie Sherrill win the New Jersey Governor Election in 2025,2025-10-26,0.16,2025-11-04 00:00:00.000,0.0,7479198.557189,-1.0
25841427349099021030477407408202074144234948026062046702103181016766959946974,0x41e47408f8ab39b46a9d9e3c9b15ebd62f1d795eb072ff46df3d376c09eb583e,"US x Iran meeting by February 6, 2026?",2026-02-06,0.16,2026-02-13 00:00:00.000,0.0,22688333.506431,-1.0
61766305620946681246553254061857194829333587007134976387120667005989074667311,0x7d4d6916fa50ad0be01c1c065a6b3ad95f5d444c18fc6b766a99d31173469303,Will the Party for Freedom win the most seats in the 2025 Netherlands parliamentary election?,2025-10-23,0.16,2026-07-31 00:00:00.000,1.0,10147546.752816,5.25
88304163265734087403223321042172792808390195323159743956352682998398711353447,0x1db02ba50e2312a62b4104de691cc7a76065d8d0da40decf93eb1b914a3217b7,"US x Iran permanent peace deal by May 15, 2026?",2026-05-07,0.1605,2026-05-15 00:00:00.000,0.0,18446435.319120057,-1.0
49447004384417568080601950778558773848821467618732154986731215382813338416098,0xc28a6a59080f7ed26620bfe111ce0bac356057cdd182a252f26632a0524aaa09,Will the Cleveland Cavaliers win the 2025 NBA Finals?,2025-05-04,0.1645,2025-06-23 12:00:00.000,0.0,10061160.550156,-1.0
113332423559050930347591987511234765387649957428761857688151517507261414072694,0x9d1f0296f3a016727193d2b45704e0debc3b8048fe0715f8bb1e91550d321872,Will Fed cut interest rates 4 times in 2024?,2024-12-08,0.1645,2024-12-30 12:00:00.000,0.0,6812524.970527,-1.0
12975641280332913765361083240103757870434481724884622075762050226392680586754,0x876047c0df88886ddbe468fe811bc75a667da45a552d798e626ecfc5c60d52d9,US announces new Iran agreement/ceasefire extension by June 12?,2026-06-06,0.165,2026-06-06 00:00:00.000,0.0,11308231.598603914,-1.0
104422628167008936761369987037644290616132270285833438344290407852434763283031,0x89f0c865380f678336c390ddc4fe63bd14b77852d8b84845b315715c73a41bd6,Houthi strike on Israel by August 31?,2025-08-18,0.165,2025-08-31 00:00:00.000,1.0,13308140.845727,5.0606060606060606
55954094346759063594882554456572178663387691206618113097510839560547795312182,0x3b2f19935f2a969634a7aca52b69cf653d957ec6243bdfcb97dd830003e90624,Israel x Iran ceasefire before July? ,2025-06-23,0.165,2025-06-30 23:55:00.000,1.0,51779894.19503,5.0606060606060606
78309444736185544262992162576931418260050379456195987873071545690014436803266,0x4fdc8c72f3013001dccc152e318cb3fcb16da16c741816c3078a42947702ece5,Ethereum ETF approved by May 31?,2024-05-14,0.165,2024-05-31 12:00:00.000,1.0,13226512.33,5.0606060606060606
16581159092118702962412590502551978746865251171601054389828093232030979416235,0x09cbe3e796661a1d820580145488ad2ccb9ad1e720efcd64b448bb77b97007c1,"US strikes Iran by February 27, 2026?",2026-02-17,0.165,2026-02-17 00:00:00.000,0.0,25087849.055634,-1.0
107273459432080724730675788537332903439032639184635148148128996645817909401444,0x365eee5f424708fd861ea3f0d4d03d515e34b513303a30d097f2b35867f11dcd,Will Anthony Joshua win his boxing match against Jake Paul?,2025-12-10,0.165,2025-12-19 00:00:00.000,0.0,19074523.591451,-1.0
80712420758383921582936584763126351359250932707204568764353087094189787249591,0x1b60fead57018405d3555612030acdf7f46a35955bdc697445708be31188cd71,Will Andy Beshear be the 2024 Democratic VP nominee?,2024-07-31,0.166,2024-08-22 12:00:00.000,0.0,11499090.47,-1.0
81337566243073271746608276915310766292424419662449021769243514448183489065187,0x9c66114d2dfe2139325cc7a408a5cd5d2e73b55d919e2141b3a0ed83fc15895d,Will Bitcoin hit $100k in 2024?,2024-11-25,0.167,2024-12-30 12:00:00.000,0.0,22807235.891544,-1.0
