Date,SPY,TLT,GLD,EEM,VNQ
2005-07-08,82.72870635986328,48.54121398925781,42.2599983215332,15.920158386230469,25.12904167175293
2005-07-11,83.1514892578125,48.54121398925781,42.540000915527344,16.162931442260742,25.434497833251953
2005-07-12,83.36971282958984,48.269386291503906,42.63999938964844,16.355398178100586,25.43036651611328
2005-07-13,83.48561096191406,48.19753646850586,42.349998474121094,16.344463348388672,25.281757354736328
2005-07-14,83.81288146972656,48.074466705322266,41.900001525878906,16.438507080078125,24.860746383666992
2005-07-15,83.76519775390625,48.20267868041992,42.04999923706055,16.34883689880371,24.963953018188477
2005-07-18,83.43106079101562,47.84360122680664,42.0099983215332,16.29853057861328,25.029977798461914
2005-07-19,83.8879165649414,48.01285934448242,41.88999938964844,16.484437942504883,25.219850540161133
2005-07-20,84.17433166503906,48.27448272705078,42.20000076293945,16.48662567138672,25.4427490234375
2005-07-21,83.68338012695312,47.617916107177734,42.459999084472656,16.665973663330078,25.083648681640625
2005-07-22,84.24253845214844,47.98725128173828,42.45000076293945,16.62659454345703,25.281757354736328
2005-07-25,84.00386810302734,47.81281280517578,42.5099983215332,16.482254028320312,25.281757354736328
2005-07-26,84.10613250732422,47.88978958129883,42.25,16.57630157470703,25.562437057495117
2005-07-27,84.41299438476562,47.81281280517578,42.439998626708984,16.665973663330078,25.632619857788086
2005-07-28,84.94488525390625,48.23857498168945,42.75,16.873754501342773,25.991718292236328
2005-07-29,84.37889099121094,47.761531829833984,42.81999969482422,16.86281394958496,25.958702087402344
2005-08-01,84.31753540039062,47.58387756347656,43.130001068115234,17.13838768005371,25.94219398498535
2005-08-02,84.82215118408203,47.42943572998047,43.13999938964844,17.442394256591797,26.127927780151367
2005-08-03,85.04717254638672,47.66117477416992,43.529998779296875,17.398664474487305,26.066024780273438
2005-08-04,84.36527252197266,47.56332778930664,43.68000030517578,17.245561599731445,25.624364852905273
2005-08-05,83.7925033569336,47.19261169433594,43.599998474121094,16.92842674255371,24.73692512512207
2005-08-08,83.6355972290039,47.10509490966797,43.349998474121094,17.044343948364258,23.845355987548828
2005-08-09,84.14020538330078,47.2801399230957,43.34000015258789,17.387725830078125,23.956796646118164
2005-08-10,84.09935760498047,47.22869873046875,43.650001525878906,17.573625564575195,24.187942504882812
2005-08-11,84.43342590332031,47.558143615722656,44.45000076293945,17.475215911865234,24.509891510009766
2005-08-12,83.91519165039062,48.04213333129883,44.4900016784668,17.289304733276367,24.489261627197266
2005-08-15,84.43342590332031,47.91859436035156,44.130001068115234,17.40959358215332,24.720413208007812
2005-08-16,83.33560180664062,48.25322341918945,44.54999923706055,17.107772827148438,24.864879608154297
2005-08-17,83.3287582397461,47.93400573730469,43.90999984741211,17.11870574951172,24.6667537689209
2005-08-18,83.32192993164062,48.289276123046875,43.83000183105469,16.80376434326172,24.50164794921875
2005-08-19,83.51287841796875,48.28413009643555,43.599998474121094,16.73814582824707,24.414958953857422
2005-08-22,83.51287841796875,48.23263931274414,43.70000076293945,16.9459285736084,24.489261627197266
2005-08-23,83.35604858398438,48.45399856567383,43.7599983215332,16.78626251220703,24.592466354370117
2005-08-24,82.61274719238281,48.50038146972656,43.59000015258789,16.567548751831055,24.67913055419922
2005-08-25,82.91281127929688,48.65483474731445,43.72999954223633,16.753456115722656,24.708038330078125
2005-08-26,82.34683227539062,48.639347076416016,43.61000061035156,16.73158836364746,24.4025821685791
2005-08-29,82.98101043701172,48.70113754272461,43.56999969482422,16.91530418395996,24.406702041625977
2005-08-30,82.54459381103516,49.01005935668945,43.0099983215332,16.73814582824707,24.48101043701172
2005-08-31,83.58790588378906,49.42197799682617,43.400001525878906,17.085906982421875,24.906164169311523
2005-09-01,83.52651977539062,49.12439727783203,44.220001220703125,17.322114944458008,25.12904167175293
2005-09-02,83.3764877319336,49.16572189331055,44.25,17.475215911865234,25.062999725341797
2005-09-06,84.35161590576172,48.819549560546875,44.27000045776367,17.693927764892578,25.599597930908203
2005-09-07,84.49486541748047,48.35972595214844,44.33000183105469,17.71579360961914,25.545944213867188
2005-09-08,84.21524047851562,48.41134262084961,44.599998474121094,17.687368392944336,25.380826950073242
2005-09-09,84.96532440185547,48.56637191772461,44.84000015258789,17.947629928588867,25.50878143310547
2005-09-12,84.79483032226562,48.23054885864258,44.88999938964844,17.921388626098633,25.43036651611328
2005-09-13,84.3243179321289,48.48371124267578,44.560001373291016,17.720169067382812,25.236370086669922
2005-09-14,84.0174789428711,48.297706604003906,44.959999084472656,17.65673828125,25.215721130371094
2005-09-15,83.97655487060547,47.89986801147461,45.41999816894531,17.75954246520996,25.22810935974121
2005-09-16,84.57373046875,47.584712982177734,45.81999969482422,18.032934188842773,25.281757354736328
2005-09-19,84.29295349121094,47.688087463378906,46.25,18.00667953491211,25.083648681640625
2005-09-20,83.58077239990234,47.81205749511719,46.22999954223633,18.05479621887207,24.889646530151367
2005-09-21,82.80008697509766,48.25636291503906,47.060001373291016,18.22539520263672,24.340660095214844
2005-09-22,83.09452819824219,48.2098503112793,46.36000061035156,18.043865203857422,24.47275161743164
2005-09-23,83.1630630493164,47.84819793701172,46.279998779296875,18.028553009033203,24.493396759033203
2005-09-26,83.25889587402344,47.63121032714844,46.56999969482422,18.188215255737305,24.68794822692871
2005-09-27,83.23834228515625,47.69838333129883,46.25,18.06792640686035,24.625337600708008
2005-09-28,83.32051086425781,48.018699645996094,46.79999923706055,18.27351188659668,24.387338638305664
2005-09-29,83.99848937988281,47.80170822143555,47.099998474121094,18.595020294189453,24.842437744140625
2005-09-30,84.25872039794922,47.6363525390625,46.70000076293945,18.564407348632812,25.239076614379883
2005-10-03,83.95738220214844,47.26394271850586,46.41999816894531,18.682506561279297,25.163928985595703
2005-10-04,83.0123519897461,47.41958999633789,46.45000076293945,18.507537841796875,24.738059997558594
2005-10-05,81.92353057861328,47.62700271606445,46.36000061035156,17.9454402923584,24.353940963745117
2005-10-06,81.62907409667969,47.44550323486328,47.209999084472656,17.317739486694336,24.320537567138672
2005-10-07,81.90984344482422,47.63744354248047,47.36000061035156,17.746416091918945,24.07002830505371
2005-10-10,81.21815490722656,47.606292724609375,47.369998931884766,17.687368392944336,23.761062622070312
2005-10-11,81.10172271728516,47.50773239135742,47.38999938964844,17.763912200927734,23.65667724609375
2005-10-12,80.46487426757812,47.046085357666016,46.849998474121094,17.219314575195312,23.23080825805664
2005-10-13,80.41694641113281,46.87494659423828,47.02000045776367,17.112150192260742,23.2349853515625
2005-10-14,81.26612091064453,46.802337646484375,46.79999923706055,17.046531677246094,23.773582458496094
2005-10-17,81.56745910644531,46.79192352294922,47.2599983215332,17.234621047973633,23.911365509033203
2005-10-18,80.68400573730469,46.84381103515625,47.0,16.797199249267578,23.681732177734375
2005-10-19,82.02625274658203,46.864559173583984,46.34000015258789,17.12527084350586,23.948938369750977
2005-10-20,80.58128356933594,46.98905563354492,45.97999954223633,16.436323165893555,23.569007873535156
2005-10-21,80.89630889892578,47.42475891113281,46.52000045776367,16.873754501342773,23.794462203979492
2005-10-24,82.14952087402344,47.056495666503906,46.38999938964844,17.32867431640625,24.27878761291504
2005-10-25,81.98513793945312,46.65190887451172,47.060001373291016,16.987478256225586,24.178579330444336
2005-10-26,81.74547576904297,46.309574127197266,46.93000030517578,17.048715591430664,23.932241439819336
2005-10-27,80.87576293945312,46.47553253173828,47.18000030517578,16.644102096557617,23.673383712768555
2005-10-28,82.0399398803711,46.48072814941406,47.220001220703125,17.081525802612305,24.387338638305664
2005-10-31,82.26592254638672,46.56889724731445,46.400001525878906,17.387725830078125,24.512598037719727
2005-11-01,82.512451171875,46.515254974365234,45.72999954223633,17.693927764892578,23.96983528137207
2005-11-02,83.37531280517578,46.29638671875,46.130001068115234,17.967315673828125,24.191120147705078
2005-11-03,83.73141479492188,45.983821868896484,45.959999084472656,17.987003326416016,24.12013053894043
2005-11-04,83.62186431884766,45.910892486572266,45.5099983215332,17.949817657470703,23.98235511779785
2005-11-07,83.70401763916016,46.067176818847656,45.77000045776367,17.962942123413086,24.095073699951172
2005-11-08,83.70401763916016,46.515254974365234,45.90999984741211,17.794530868530273,24.028276443481445
2005-11-09,83.8135986328125,46.03593444824219,46.560001373291016,18.06136703491211,24.29965591430664
2005-11-10,84.46414184570312,46.59858703613281,46.47999954223633,18.08978843688965,24.875852584838867
2005-11-11,84.75177764892578,46.624671936035156,46.79999923706055,18.12916374206543,24.976037979125977
2005-11-14,84.70382690429688,46.275569915771484,46.619998931884766,18.0810489654541,24.95516586303711
2005-11-15,84.39566040039062,46.57778549194336,46.65999984741211,17.978252410888672,24.942628860473633
2005-11-16,84.5668716430664,47.06748580932617,47.779998779296875,18.131351470947266,24.800683975219727
2005-11-17,85.35440826416016,47.182098388671875,48.47999954223633,18.39818572998047,25.209861755371094
2005-11-18,85.68994140625,46.96326446533203,48.459999084472656,18.448484420776367,25.30171012878418
2005-11-21,86.12137603759766,47.103965759277344,48.9900016784668,18.459423065185547,25.42697525024414
2005-11-22,86.49120330810547,47.166465759277344,49.31999969482422,18.450674057006836,25.752628326416016
2005-11-23,86.99109649658203,46.9841423034668,49.150001525878906,18.645328521728516,25.865371704101562
2005-11-25,87.05955505371094,47.15609359741211,49.41999816894531,18.63220977783203,25.953044891357422
2005-11-28,86.4432373046875,47.3905143737793,49.7400016784668,18.51409912109375,25.669124603271484
2005-11-29,86.34737396240234,46.942447662353516,49.79999923706055,18.350065231323242,25.685827255249023
2005-11-30,85.88172149658203,46.890377044677734,49.099998474121094,18.39380645751953,25.531347274780273
2005-12-01,86.7582778930664,46.81709289550781,50.16999816894531,18.874977111816406,25.9029483795166
2005-12-02,86.86782836914062,46.83279800415039,50.31999969482422,18.853103637695312,25.773515701293945
2005-12-05,86.6829605102539,46.62348937988281,50.779998779296875,19.006210327148438,25.6774845123291
2005-12-06,86.84730529785156,47.099674224853516,50.88999938964844,19.181177139282227,25.593975067138672
2005-12-07,86.3405532836914,46.92171859741211,51.31999969482422,18.99964141845703,25.460371017456055
2005-12-08,86.28575134277344,47.22524642944336,51.900001525878906,18.85748291015625,25.65242576599121
2005-12-09,86.51175689697266,46.85375213623047,52.400001525878906,19.049945831298828,25.71922492980957
2005-12-12,86.59391021728516,46.7647819519043,52.560001373291016,19.159299850463867,25.735929489135742
2005-12-13,87.1828384399414,46.937442779541016,51.650001525878906,19.410825729370117,25.861194610595703
2005-12-14,87.52523803710938,47.41888427734375,50.349998474121094,19.281782150268555,25.911293029785156
2005-12-15,87.2718505859375,47.30372619628906,50.2400016784668,19.203044891357422,25.71506118774414
2005-12-16,86.99102783203125,47.46074295043945,50.09000015258789,19.13743782043457,25.80691146850586
2005-12-19,86.54348754882812,47.50782775878906,50.220001220703125,19.093692779541016,25.46871566772461
2005-12-20,86.62612915039062,47.45022201538086,49.040000915527344,19.257734298706055,25.502119064331055
2005-12-21,86.76383972167969,47.366546630859375,49.369998931884766,19.57048988342285,25.656620025634766
2005-12-22,87.21817779541016,47.7432975769043,50.13999938964844,19.574859619140625,25.8027286529541
2005-12-23,87.266357421875,48.03631591796875,50.119998931884766,19.691627502441406,25.89041519165039
2005-12-27,86.37826538085938,48.42881774902344,50.63999938964844,19.472692489624023,25.773366928100586
2005-12-28,86.5710220336914,48.29376220703125,51.470001220703125,19.525768280029297,25.74334144592285
2005-12-29,86.18551635742188,48.39884948730469,51.470001220703125,19.527978897094727,25.610429763793945
2005-12-30,85.7173843383789,48.28850173950195,51.58000183105469,19.516921997070312,25.53752899169922
2006-01-03,87.22506713867188,48.22542953491211,53.119998931884766,20.246732711791992,26.052061080932617
2006-01-04,87.63811492919922,48.34107208251953,53.29999923706055,20.4302921295166,26.245006561279297
2006-01-05,87.69317626953125,48.28322982788086,52.34000015258789,20.534231185913086,26.4465274810791
2006-01-06,88.42293548583984,48.19391632080078,53.720001220703125,20.96327018737793,26.695207595825195
2006-01-09,88.65011596679688,48.22542953491211,54.599998474121094,21.1689453125,26.922466278076172
2006-01-10,88.73959350585938,47.83662414550781,54.060001373291016,20.914613723754883,27.085399627685547
2006-01-11,89.02186584472656,47.75777816772461,54.529998779296875,21.16010284423828,27.128280639648438
2006-01-12,88.67076873779297,48.07830047607422,54.43000030517578,20.86595916748047,27.051082611083984
2006-01-13,88.58814239501953,48.35677719116211,55.439998626708984,20.888072967529297,26.716651916503906
2006-01-17,88.34720611572266,48.57225036621094,55.2599983215332,20.523170471191406,26.609460830688477
2006-01-18,87.99609375,48.55644989013672,54.06999969482422,20.512117385864258,26.605167388916016
2006-01-19,88.33345794677734,48.41460037231445,55.59000015258789,21.17557716369629,26.93960952758789
2006-01-20,86.72250366210938,48.54071044921875,55.20000076293945,20.545289993286133,26.678077697753906
2006-01-23,87.03231048583984,48.52490997314453,55.77000045776367,21.14240837097168,26.798118591308594
2006-01-24,87.12181091308594,48.28850173950195,55.72999954223633,21.474140167236328,26.999629974365234
2006-01-25,87.19750213623047,47.7630500793457,56.13999938964844,21.485200881958008,27.01679801940918
2006-01-26,87.67945861816406,47.55812454223633,55.880001068115234,21.993850708007812,27.10683250427246
2006-01-27,88.49180603027344,47.55812454223633,55.630001068115234,22.245969772338867,27.41126823425293
2006-01-30,88.42293548583984,47.51081466674805,56.68000030517578,22.142026901245117,27.389820098876953
2006-01-31,87.77580261230469,47.64217758178711,56.70000076293945,22.287982940673828,27.462709426879883
2006-02-01,88.3885269165039,47.47926330566406,56.70000076293945,22.276931762695312,27.591341018676758
2006-02-02,87.36274719238281,47.56889724731445,56.97999954223633,21.704143524169922,27.398405075073242
2006-02-03,86.92901611328125,47.90635681152344,56.5,21.407793045043945,27.158288955688477
2006-02-06,87.15621185302734,48.00130081176758,56.720001220703125,21.91644859313965,27.261199951171875
2006-02-07,86.38516235351562,47.77454376220703,54.599998474121094,21.341449737548828,27.04680061340332
2006-02-08,87.16998291015625,47.66383361816406,54.83000183105469,21.407793045043945,26.92674446105957
2006-02-09,87.025390625,47.880008697509766,56.18000030517578,21.463083267211914,27.05538558959961
2006-02-10,87.18379211425781,47.61634063720703,54.790000915527344,21.429908752441406,27.08111000061035
2006-02-13,87.025390625,47.62161636352539,53.720001220703125,20.901342391967773,27.119699478149414
2006-02-14,87.94791412353516,47.452880859375,54.4900016784668,21.429908752441406,27.269771575927734
2006-02-15,88.2577133178711,47.56889724731445,53.7599983215332,21.319324493408203,27.509878158569336
2006-02-16,88.91861724853516,47.579444885253906,54.52000045776367,21.87221336364746,27.694250106811523
2006-02-17,88.67766571044922,47.959110260009766,54.959999084472656,21.843467712402344,27.990089416503906
2006-02-21,88.45735931396484,47.880008697509766,55.119998931884766,21.65105628967285,27.955791473388672
2006-02-22,88.99435424804688,48.206939697265625,55.34000015258789,21.76827621459961,28.26880645751953
2006-02-23,88.86356353759766,48.08567810058594,54.63999938964844,21.761642456054688,28.221637725830078
2006-02-24,89.09073638916016,48.01182556152344,55.63999938964844,21.803665161132812,28.07156753540039
2006-02-27,89.12515258789062,47.93275451660156,55.220001220703125,22.002702713012695,28.075862884521484
2006-02-28,88.27838134765625,48.1700553894043,56.06999969482422,21.429908752441406,27.972949981689453
2006-03-01,89.06315612792969,47.878997802734375,56.099998474121094,22.022607803344727,28.13588523864746
2006-03-02,89.0562973022461,47.545597076416016,56.7400016784668,22.040294647216797,28.101577758789062
2006-03-03,88.64323425292969,47.270469665527344,56.279998779296875,21.673185348510742,27.94721794128418
2006-03-06,88.23705291748047,46.85768508911133,55.22999954223633,21.341449737548828,28.453166961669922
2006-03-07,88.099365234375,46.88947296142578,54.95000076293945,20.58951759338379,28.110149383544922
2006-03-08,88.28528594970703,46.87356948852539,53.970001220703125,20.711151123046875,28.255939483642578
2006-03-09,87.69317626953125,46.88947296142578,54.2400016784668,20.50105857849121,28.487468719482422
