Date,COWZ,DGRW,FLQL,IWD,JQUA,QDF,QQQ,QUAL,SPHQ,SPY,VFLO
2005-08-17,,,,42.441165924072266,,,33.29178237915039,,,83.3287582397461,
2005-08-18,,,,42.40369415283203,,,33.1212158203125,,,83.32194519042969,
2005-08-19,,,,42.5411262512207,,,33.104156494140625,,,83.51289367675781,
2005-08-22,,,,42.55982971191406,,,33.1212158203125,,,83.51289367675781,
2005-08-23,,,,42.54735565185547,,,33.027435302734375,,,83.35602569580078,
2005-08-24,,,,42.160160064697266,,,32.83129119873047,,,82.6127700805664,
2005-08-25,,,,42.372493743896484,,,32.90803527832031,,,82.91279602050781,
2005-08-26,,,,42.02901077270508,,,32.79718017578125,,,82.34680938720703,
2005-08-29,,,,42.25382995605469,,,33.05299758911133,,,82.98098754882812,
2005-08-30,,,,42.210121154785156,,,32.93362045288086,,,82.54457092285156,
2005-08-31,,,,42.69097900390625,,,33.2406120300293,,,83.58788299560547,
2005-09-01,,,,42.92831039428711,,,33.1894416809082,,,83.52654266357422,
2005-09-02,,,,42.71597671508789,,,33.06153106689453,,,83.37651824951172,
2005-09-06,,,,43.15937042236328,,,33.547603607177734,,,84.35163116455078,
2005-09-07,,,,43.2530403137207,,,33.607295989990234,,,84.49479675292969,
2005-09-08,,,,43.134395599365234,,,33.59878158569336,,,84.2152328491211,
2005-09-09,,,,43.47787094116211,,,33.78638458251953,,,84.9653549194336,
2005-09-12,,,,43.4591178894043,,,33.88019943237305,,,84.79487609863281,
2005-09-13,,,,43.171852111816406,,,33.79490661621094,,,84.32434844970703,
2005-09-14,,,,43.15937042236328,,,33.41117477416992,,,84.01752471923828,
2005-09-15,,,,43.084415435791016,,,33.39413070678711,,,83.97660064697266,
2005-09-16,,,,43.559051513671875,,,33.59878158569336,,,84.57369995117188,
2005-09-19,,,,43.4591178894043,,,33.33442687988281,,,84.29299926757812,
2005-09-20,,,,43.12813186645508,,,33.19799041748047,,,83.58077239990234,
2005-09-21,,,,42.728450775146484,,,32.83129119873047,,,82.80007934570312,
2005-09-22,,,,42.7784309387207,,,32.950687408447266,,,83.09452819824219,
2005-09-23,,,,42.76334762573242,,,33.044490814208984,,,83.1630630493164,
2005-09-26,,,,42.8261604309082,,,33.05299758911133,,,83.2589111328125,
2005-09-27,,,,42.88273239135742,,,32.976261138916016,,,83.2383804321289,
2005-09-28,,,,43.01469421386719,,,32.98479461669922,,,83.32054138183594,
2005-09-29,,,,43.25349044799805,,,33.42823028564453,,,83.99846649169922,
2005-09-30,,,,43.25977325439453,,,33.64993667602539,,,84.25872039794922,
2005-10-03,,,,43.25977325439453,,,33.7352294921875,,,83.9573745727539,
2005-10-04,,,,42.65023422241211,,,33.51348114013672,,,83.01237487792969,
2005-10-05,,,,42.028099060058594,,,33.05299758911133,,,81.92353057861328,
2005-10-06,,,,41.864707946777344,,,32.61811065673828,,,81.62905883789062,
2005-10-07,,,,41.99668502807617,,,32.69486999511719,,,81.90980529785156,
2005-10-10,,,,41.550506591796875,,,32.515750885009766,,,81.21820068359375,
2005-10-11,,,,41.544212341308594,,,32.35374450683594,,,81.10176849365234,
2005-10-12,,,,41.135738372802734,,,31.970003128051758,,,80.46490478515625,
2005-10-13,,,,41.01633834838867,,,32.21730041503906,,,80.41693878173828,
2005-10-14,,,,41.42481231689453,,,32.45606231689453,,,81.2661361694336,
2005-10-17,,,,41.6070671081543,,,32.55842208862305,,,81.56742095947266,
2005-10-18,,,,41.085479736328125,,,32.32816696166992,,,80.68401336669922,
2005-10-19,,,,41.62590408325195,,,32.976261138916016,,,82.02622985839844,
2005-10-20,,,,40.727291107177734,,,32.66926956176758,,,80.58131408691406,
2005-10-21,,,,40.99122619628906,,,32.873931884765625,,,80.89631652832031,
2005-10-24,,,,41.70761489868164,,,33.39413070678711,,,82.1495132446289,
2005-10-25,,,,41.72016525268555,,,33.26619338989258,,,81.98514556884766,
2005-10-26,,,,41.61333084106445,,,33.09565734863281,,,81.7454605102539,
2005-10-27,,,,41.23630905151367,,,32.43048858642578,,,80.87574768066406,
2005-10-28,,,,41.858428955078125,,,32.67779541015625,,,82.03993225097656,
2005-10-31,,,,41.99668502807617,,,33.14680480957031,,,82.26593017578125,
2005-11-01,,,,42.15377426147461,,,33.1212158203125,,,82.51243591308594,
2005-11-02,,,,42.54339599609375,,,33.55613327026367,,,83.37532043457031,
2005-11-03,,,,42.58737564086914,,,34.05925750732422,,,83.7314224243164,
2005-11-04,,,,42.56224822998047,,,34.17865753173828,,,83.62185668945312,
2005-11-07,,,,42.555946350097656,,,34.2213020324707,,,83.70403289794922,
2005-11-08,,,,42.555946350097656,,,34.22981643676758,,,83.70403289794922,
2005-11-09,,,,42.60623550415039,,,34.24687576293945,,,83.81359100341797,
2005-11-10,,,,42.81989669799805,,,34.6220817565918,,,84.46414947509766,
2005-11-11,,,,43.05239486694336,,,34.71589279174805,,,84.75178527832031,
2005-11-14,,,,42.989559173583984,,,34.71589279174805,,,84.7038345336914,
2005-11-15,,,,42.73820877075195,,,34.55385971069336,,,84.39567565917969,
2005-11-16,,,,42.8136100769043,,,34.767066955566406,,,84.5668716430664,
2005-11-17,,,,43.11524200439453,,,35.227542877197266,,,85.35438537597656,
2005-11-18,,,,43.44830322265625,,,35.3469352722168,,,85.68993377685547,
2005-11-21,,,,43.68081283569336,,,35.43219757080078,,,86.12142181396484,
2005-11-22,,,,43.9384651184082,,,35.560123443603516,,,86.49118041992188,
2005-11-23,,,,44.202392578125,,,35.64542007446289,,,86.99108123779297,
2005-11-25,,,,44.20867919921875,,,35.722129821777344,,,87.05958557128906,
2005-11-28,,,,43.91960906982422,,,35.423683166503906,,,86.4432144165039,
2005-11-29,,,,43.86933898925781,,,35.25314712524414,,,86.34735107421875,
2005-11-30,,,,43.59912872314453,,,35.16785430908203,,,85.88172912597656,
2005-12-01,,,,44.01387023925781,,,35.8244743347168,,,86.75826263427734,
2005-12-02,,,,44.051570892333984,,,35.9097785949707,,,86.86782836914062,
2005-12-05,,,,43.98874282836914,,,35.64542007446289,,,86.68292999267578,
2005-12-06,,,,44.064151763916016,,,35.76480484008789,,11.980552673339844,86.84728240966797,
2005-12-07,,,,43.831626892089844,,,35.69659423828125,,11.857678413391113,86.34053039550781,
2005-12-08,,,,43.831626892089844,,,35.44074630737305,,11.919116973876953,86.28575897216797,
2005-12-09,,,,43.89447784423828,,,35.577178955078125,,11.957512855529785,86.51174926757812,
2005-12-12,,,,43.907039642333984,,,35.705101013183594,,12.034309387207031,86.59391784667969,
2005-12-13,,,,44.30292892456055,,,35.85007858276367,,12.080392837524414,87.18285369873047,
2005-12-14,,,,44.491458892822266,,,35.730682373046875,,12.141827583312988,87.52523040771484,
2005-12-15,,,,44.34064483642578,,,35.79035568237305,,12.080392837524414,87.27185821533203,
2005-12-16,,,,44.240108489990234,,,35.543331146240234,,11.965194702148438,86.99095916748047,
2005-12-19,,,,44.089290618896484,,,34.97914505004883,,11.819276809692383,86.54349517822266,
2005-12-20,,,,44.064151763916016,,,35.004798889160156,,11.873031616210938,86.62611389160156,
2005-12-21,,,,44.133270263671875,,,35.158660888671875,,11.934473037719727,86.76378631591797,
2005-12-22,,,,44.38251876831055,,,35.38945770263672,,12.01895523071289,87.21815490722656,
2005-12-23,,,,44.376197814941406,,,35.38945770263672,,12.01895523071289,87.266357421875,
2005-12-27,,,,43.94601821899414,,,35.08174133300781,,11.849996566772461,86.37826538085938,
2005-12-28,,,,44.03459930419922,,,35.038997650146484,,11.919116973876953,86.57103729248047,
2005-12-29,,,,43.85111618041992,,,34.80817794799805,,11.834635734558105,86.18551635742188,
2005-12-30,,,,43.66768264770508,,,34.54319763183594,,11.7347993850708,85.71735382080078,
2006-01-03,,,,44.521671295166016,,,35.31251907348633,,12.034309387207031,87.22504425048828,
2006-01-04,,,,44.72410583496094,,,35.68011474609375,,12.157190322875977,87.63813781738281,
2006-01-05,,,,44.736751556396484,,,35.83397674560547,,12.095749855041504,87.6932144165039,
2006-01-06,,,,45.06570816040039,,,36.483638763427734,,12.272390365600586,88.4229507446289,
2006-01-09,,,,45.23019027709961,,,36.628929138183594,,12.326144218444824,88.6501235961914,
2006-01-10,,,,45.28713607788086,,,36.654579162597656,,12.395259857177734,88.73960876464844,
2006-01-11,,,,45.43893051147461,,,36.93669509887695,,12.402944564819336,89.02189636230469,
2006-01-12,,,,45.147945404052734,,,36.757171630859375,,12.326144218444824,88.67078399658203,
2006-01-13,,,,45.31873321533203,,,36.740074157714844,,12.356863975524902,88.58818054199219,
2006-01-17,,,,45.1859016418457,,,36.500736236572266,,12.364545822143555,88.34719848632812,
2006-01-18,,,,45.072021484375,,,36.08186721801758,,12.280068397521973,87.99610900878906,
2006-01-19,,,,45.26181411743164,,,36.346858978271484,,12.487422943115234,88.33342742919922,
2006-01-20,,,,44.59756851196289,,,35.26123046875,,12.303109169006348,86.72250366210938,
2006-01-23,,,,44.69879913330078,,,35.2697868347168,,12.310787200927734,87.03229522705078,
2006-01-24,,,,44.89491653442383,,,35.42365646362305,,12.418303489685059,87.12179565429688,
2006-01-25,,,,44.882259368896484,,,35.2697868347168,,12.287745475769043,87.19751739501953,
2006-01-26,,,,45.103668212890625,,,35.5176887512207,,12.5335054397583,87.67943572998047,
2006-01-27,,,,45.48954772949219,,,35.996402740478516,,12.587259292602539,88.49178314208984,
2006-01-30,,,,45.61605453491211,,,36.06476593017578,,12.725497245788574,88.4229507446289,
2006-01-31,,,,45.29344177246094,,,35.90236282348633,,12.763901710510254,87.77580261230469,
2006-02-01,,,,45.5781135559082,,,36.03056716918945,,12.771577835083008,88.38851165771484,
2006-02-02,,,,45.116329193115234,,,35.41508483886719,,12.564224243164062,87.36276245117188,
2006-02-03,,,,44.79369354248047,,,34.97914505004883,,12.502781867980957,86.92903900146484,
2006-02-06,,,,45.02142333984375,,,34.88512420654297,,12.633340835571289,87.1562271118164,
2006-02-07,,,,44.62290573120117,,,34.731239318847656,,12.303109169006348,86.38517761230469,
2006-02-08,,,,45.0024528503418,,,35.13300323486328,,12.395259857177734,87.16996765136719,
2006-02-09,,,,44.95817947387695,,,34.79965591430664,,12.226308822631836,87.02538299560547,
2006-02-10,,,,45.03408432006836,,,35.01333999633789,,12.080392837524414,87.18374633789062,
2006-02-13,,,,44.91386795043945,,,34.611576080322266,,11.995914459228516,87.02538299560547,
2006-02-14,,,,45.31243133544922,,,34.962059020996094,,12.149511337280273,87.94791412353516,
2006-02-15,,,,45.48323059082031,,,35.18431091308594,,12.21862506866455,88.25767517089844,
2006-02-16,,,,45.79952621459961,,,35.5091438293457,,12.44902229309082,88.91862487792969,
2006-02-17,,,,45.8943977355957,,,35.22704315185547,,12.46438217163086,88.67765045166016,
2006-02-21,,,,45.82482147216797,,,34.83381271362305,,12.425984382629395,88.45735931396484,
2006-02-22,,,,46.11581039428711,,,35.2697868347168,,12.433664321899414,88.99434661865234,
2006-02-23,,,,46.008262634277344,,,35.1757698059082,,12.44134521484375,88.86354064941406,
2006-02-24,,,,46.1347770690918,,,35.2697868347168,,12.502781867980957,89.0907211303711,
2006-02-27,,,,46.15375518798828,,,35.66299819946289,,12.456700325012207,89.12515258789062,
2006-02-28,,,,45.755252838134766,,,35.13300323486328,,12.318464279174805,88.27836608886719,
2006-03-01,,,,46.09682083129883,,,35.61170959472656,,12.602622032165527,89.06317901611328,
2006-03-02,,,,46.008262634277344,,,35.637351989746094,,12.602622032165527,89.05631256103516,
2006-03-03,,,,45.938682556152344,,,35.43218994140625,,12.556539535522461,88.64322662353516,
2006-03-06,,,,45.609737396240234,,,35.12446212768555,,12.379907608032227,88.23707580566406,
2006-03-07,,,,45.58442687988281,,,34.919315338134766,,12.12646770477295,88.099365234375,
2006-03-08,,,,45.55912399291992,,,34.9364128112793,,12.10343074798584,88.28524017333984,
2006-03-09,,,,45.3946533203125,,,34.63722229003906,,12.057353019714355,87.6932144165039,
2006-03-10,,,,45.72992706298828,,,34.67141342163086,,12.088071823120117,88.52616882324219,
2006-03-13,,,,45.875431060791016,,,34.774009704589844,,12.187906265258789,88.69142150878906,
2006-03-14,,,,46.33721160888672,,,35.36383056640625,,12.372225761413574,89.62079620361328,
2006-03-15,,,,46.558616638183594,,,35.66299819946289,,12.5335054397583,90.02015686035156,
2006-03-16,,,,46.817955017089844,,,35.36383056640625,,12.479743003845215,90.20599365234375,
2006-03-17,,,,46.748390197753906,,,35.45705795288086,,12.479743003845215,90.28134155273438,
2006-03-20,,,,46.6724967956543,,,35.542606353759766,,12.487422943115234,90.13619232177734,
2006-03-21,,,,46.36884689331055,,,35.16618728637695,,12.418303489685059,89.56941986083984,
2006-03-22,,,,46.685157775878906,,,35.25175476074219,,12.556539535522461,90.11542510986328,
2006-03-23,,,,46.57759475708008,,,35.14910125732422,,12.579575538635254,89.9288558959961,
2006-03-24,,,,46.63166809082031,,,35.32876205444336,,12.664060592651367,89.9979248046875,
2006-03-27,,,,46.669803619384766,,,35.33729934692383,,12.694783210754395,89.86663055419922,
2006-03-28,,,,46.3518180847168,,,35.191890716552734,,12.641021728515625,89.31366729736328,
2006-03-29,,,,46.669803619384766,,,35.859107971191406,,12.833015441894531,89.87353515625,
2006-03-30,,,,46.49175262451172,,,35.97031021118164,,12.809974670410156,89.7145767211914,
2006-03-31,,,,46.49810028076172,,,35.867645263671875,,12.817655563354492,89.73527526855469,
2006-04-03,,,,46.51716613769531,,,35.910438537597656,,12.925180435180664,89.66618347167969,
2006-04-04,,,,46.879695892333984,,,36.10715866088867,,13.025012016296387,90.23988342285156,
2006-04-05,,,,47.12773513793945,,,36.4493522644043,,13.186288833618164,90.5509033203125,
2006-04-06,,,,46.94328308105469,,,36.55198287963867,,13.270768165588379,90.45416259765625,
2006-04-07,,,,46.504478454589844,,,36.201290130615234,,13.101805686950684,89.53487396240234,
2006-04-10,,,,46.57441711425781,,,36.14994812011719,,13.04036808013916,89.67311096191406,
2006-04-11,,,,46.1419563293457,,,35.859107971191406,,12.89445686340332,88.91280364990234,
2006-04-12,,,,46.27548599243164,,,35.867645263671875,,12.909812927246094,89.07870483398438,
2006-04-13,,,,46.27548599243164,,,36.01308059692383,,13.00197982788086,88.961181640625,
2006-04-17,,,,46.31364440917969,,,35.63668441772461,,12.971251487731934,88.92664337158203,
2006-04-18,,,,47.102291107177734,,,36.32102584838867,,13.29380989074707,90.33662414550781,
2006-04-19,,,,47.235843658447266,,,36.48357391357422,,13.48580265045166,90.5094223022461,
2006-04-20,,,,47.24858093261719,,,36.3552360534668,,13.5011625289917,90.63384246826172,
2006-04-21,,,,47.32491683959961,,,35.92753601074219,,13.44739818572998,90.64763641357422,
2006-04-24,,,,47.216773986816406,,,35.893306732177734,,13.385965347290039,90.48176574707031,
2006-04-25,,,,46.93692398071289,,,35.81633758544922,,13.29380989074707,90.10853576660156,
2006-04-26,,,,47.00053787231445,,,35.80778884887695,,13.263082504272461,90.12928771972656,
2006-04-27,,,,47.25494384765625,,,36.14994812011719,,13.063413619995117,90.56471252441406,
2006-04-28,,,,47.56023406982422,,,35.799232482910156,,13.132528305053711,90.86885070800781,
2006-05-01,,,,47.29946517944336,,,35.448509216308594,,13.217009544372559,90.12928771972656,
2006-05-02,,,,47.63652420043945,,,35.542606353759766,,13.32452392578125,90.80657196044922,
2006-05-03,,,,47.49661636352539,,,35.49127197265625,,13.370610237121582,90.46793365478516,
2006-05-04,,,,47.63652420043945,,,35.78211975097656,,13.539560317993164,90.79278564453125,
2006-05-05,,,,48.049930572509766,,,36.064414978027344,,13.69315242767334,91.59458923339844,
